pr_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing	tcga_id	cna_gain	cna_gain_deep	cna_loss	cna_loss_deep	mutations	outliers_positive	outliers_negative
220051_at	10942	PRSS21	protease, serine 21	0	1	PRSS21|10942	154	0	0	0	0	174	0
205847_at	64063	PRSS22	protease, serine 22	0	1	PRSS22|64063	0	0	0	0	0	211	0
207463_x_at	5646	PRSS3	protease, serine 3	0	1	PRSS3|5646	52	0	89	0	0	158	0
220126_at	29122	PRSS50	protease, serine 50	0	0	PRSS50|29122	0	0	0	0	0	170	0
202525_at	5652	PRSS8	protease, serine 8	0	1	PRSS8|5652	2033	109	1154	0	0	0	85
207341_at	5657	PRTN3	proteinase 3	0	0	PRTN3|5657	57	0	142	0	0	198	0
220024_s_at	57716	PRX	periaxin	0	1	PRX|57716	191	0	278	0	0	0	0
220892_s_at	29968	PSAT1	phosphoserine aminotransferase 1	0	1	PSAT1|29968	0	0	0	0	0	0	55
205319_at	8000	PSCA	prostate stem cell antigen	0	0	PSCA|8000	107	0	0	0	0	0	0
206570_s_at	5680	PSG11	pregnancy specific beta-1-glycoprotein 11	0	0	PSG11|5680	121	0	154	0	0	0	0
210195_s_at	5669	PSG1	pregnancy specific beta-1-glycoprotein 1	0	0	PSG1|5669	69	0	115	0	0	0	0
208134_x_at	5670	PSG2	pregnancy specific beta-1-glycoprotein 2	0	1	PSG2|5670	296	0	275	0	0	0	0
203399_x_at	5671	PSG3	pregnancy specific beta-1-glycoprotein 3	0	0	PSG3|5671	0	0	100	0	0	0	0
208191_x_at	5672	PSG4	pregnancy specific beta-1-glycoprotein 4	0	0	PSG4|5672	56	0	75	0	0	208	0
204830_x_at	5673	PSG5	pregnancy specific beta-1-glycoprotein 5	0	0	PSG5|5673	0	0	0	0	0	59	0
210126_at	5678	PSG9	pregnancy specific beta-1-glycoprotein 9	0	0	PSG9|5678	0	0	0	0	0	85	0
209337_at	11168	PSIP1	PC4 and SFRS1 interacting protein 1	1	1	PSIP1|11168	1071	95	2914	115	55	0	0
201114_x_at	5688	PSMA7	proteasome subunit alpha 7	0	1	PSMA7|5688	125	0	0	0	0	62	0
200876_s_at	5689	PSMB1	proteasome subunit beta 1	0	1	PSMB1|5689	0	0	0	0	0	52	0
201400_at	5691	PSMB3	proteasome subunit beta 3	0	1	PSMB3|5691	0	0	0	0	0	103	0
202243_s_at	5692	PSMB4	proteasome subunit beta 4	0	1	PSMB4|5692	56	0	0	0	0	0	0
209040_s_at	5696	PSMB8	proteasome subunit beta 8	1	1	PSMB8|5696	78	0	0	0	0	0	0
204219_s_at	5700	PSMC1	proteasome 26S subunit, ATPase 1	0	1	PSMC1|5700	0	0	0	0	0	60	0
201068_s_at	5701	PSMC2	proteasome 26S subunit, ATPase 2	0	1	PSMC2|5701	148	0	0	0	0	0	0
213951_s_at	29893	PSMC3IP	PSMC3 interacting protein	0	1	PSMC3IP|29893	189	0	0	0	0	0	0
201267_s_at	5702	PSMC3	proteasome 26S subunit, ATPase 3	0	1	PSMC3|5702	54	0	88	0	0	0	0
201252_at	5704	PSMC4	proteasome 26S subunit, ATPase 4	0	1	PSMC4|5704	258	0	168	0	0	0	0
209503_s_at	5705	PSMC5	proteasome 26S subunit, ATPase 5	0	1	PSMC5|5705	0	0	0	0	0	61	0
201199_s_at	5707	PSMD1	proteasome 26S subunit, non-ATPase 1	0	1	PSMD1|5707	0	0	53	0	0	0	0
201388_at	5709	PSMD3	proteasome 26S subunit, non-ATPase 3	0	1	PSMD3|5709	0	0	0	0	0	103	0
200882_s_at	5710	PSMD4	proteasome 26S subunit, non-ATPase 4	1	1	PSMD4|5710	0	0	0	0	0	60	0
203447_at	5711	PSMD5	proteasome 26S subunit, non-ATPase 5	0	1	PSMD5|5711	0	0	0	0	0	0	133
200814_at	5720	PSME1	proteasome activator subunit 1	1	1	PSME1|5720	54	0	107	0	0	0	0
201762_s_at	5721	PSME2	proteasome activator subunit 2	1	1	PSME2|5721	50	0	0	0	0	0	0
220635_at	170680	PSORS1C2	psoriasis susceptibility 1 candidate 2	0	1	PSORS1C2|170680	0	0	0	0	0	131	0
218371_s_at	55269	PSPC1	paraspeckle component 1	0	0	PSPC1|55269	0	0	142	0	0	0	0
205194_at	5723	PSPH	phosphoserine phosphatase	0	1	PSPH|5723	137	0	0	0	0	52	0
209815_at	5727	PTCH1	patched 1	0	1	PTCH1|5727	1141	0	2403	0	120	0	0
211252_x_at	171558	PTCRA	pre T-cell antigen receptor alpha	0	0	PTCRA|171558	147	0	85	0	0	0	0
217494_s_at	11191	PTENP1	phosphatase and tensin homolog pseudogene 1	0	1	PTENP1|11191	0	0	0	0	0	0	101
211711_s_at	5728	PTEN	phosphatase and tensin homolog	0	1	PTEN|5728	691	0	2891	440	418	0	152
218967_s_at	9317	PTER	phosphotriesterase related	0	1	PTER|9317	60	0	81	0	0	0	74
206631_at	5732	PTGER2	prostaglandin E receptor 2	0	1	PTGER2|5732	185	0	261	0	0	0	0
205911_at	5745	PTH1R	parathyroid hormone 1 receptor	0	1	PTH1R|5745	71	0	0	0	0	0	0
206772_at	5746	PTH2R	parathyroid hormone 2 receptor	0	0	PTH2R|5746	0	0	0	0	0	222	0
211756_at	5744	PTHLH	parathyroid hormone-like hormone	0	0	PTHLH|5744	0	0	0	0	0	90	0
208820_at	5747	PTK2	protein tyrosine kinase 2	1	1	PTK2|5747	4374	786	551	0	72	0	0
207011_s_at	5754	PTK7	protein tyrosine kinase 7 (inactive)	0	1	PTK7|5754	0	0	0	0	0	0	58
212640_at	201562	HACD2	3-hydroxyacyl-CoA dehydratase 2	0	1	PTPLB|201562	0	0	0	0	0	0	273
212610_at	5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11	0	1	PTPN11|5781	1515	61	1169	0	56	0	80
204201_s_at	5783	PTPN13	protein tyrosine phosphatase, non-receptor type 13	0	1	PTPN13|5783	0	0	168	0	0	0	61
202716_at	5770	PTPN1	protein tyrosine phosphatase, non-receptor type 1	1	1	PTPN1|5770	0	0	0	0	0	0	59
206060_s_at	26191	PTPN22	protein tyrosine phosphatase, non-receptor type 22	0	1	PTPN22|26191	1188	0	2021	69	80	0	0
213136_at	5771	PTPN2	protein tyrosine phosphatase, non-receptor type 2	0	1	PTPN2|5771	1463	93	2207	0	0	0	0
203997_at	5774	PTPN3	protein tyrosine phosphatase, non-receptor type 3	0	1	PTPN3|5774	0	0	0	0	0	0	57
206687_s_at	5777	PTPN6	protein tyrosine phosphatase, non-receptor type 6	1	1	PTPN6|5777	2353	219	1087	0	0	0	0
214043_at	5789	PTPRD	protein tyrosine phosphatase, receptor type D	0	1	PTPRD|5789	1207	178	3411	464	253	0	55
208300_at	5794	PTPRH	protein tyrosine phosphatase, receptor type H	0	1	PTPRH|5794	0	0	275	0	0	0	0
204945_at	5798	PTPRN	protein tyrosine phosphatase, receptor type N	0	1	PTPRN|5798	0	0	0	0	0	81	0
208121_s_at	5800	PTPRO	protein tyrosine phosphatase, receptor type O	0	1	PTPRO|5800	2175	147	1182	55	95	0	0
210675_s_at	5801	PTPRR	protein tyrosine phosphatase, receptor type R	0	1	PTPRR|5801	0	0	0	0	0	54	0
210823_s_at	5802	PTPRS	protein tyrosine phosphatase, receptor type S	0	0	PTPRS|5802	1225	73	2296	0	118	0	51
205948_at	11122	PTPRT	protein tyrosine phosphatase, receptor type T	0	1	PTPRT|11122	3634	223	412	0	270	55	0
211320_s_at	10076	PTPRU	protein tyrosine phosphatase, receptor type U	0	1	PTPRU|10076	79	0	0	0	0	0	0
204469_at	5803	PTPRZ1	protein tyrosine phosphatase, receptor type Z1	0	1	PTPRZ1|5803	0	0	0	0	0	178	0
214557_at	10744	PTTG2	pituitary tumor-transforming 2	0	0	PTTG2|10744	0	0	78	0	0	0	0
209899_s_at	22827	PUF60	poly(U) binding splicing factor 60KDa	1	1	PUF60|22827	0	0	0	0	0	54	0
220860_at	29942	PURG	purine-rich element binding protein G	0	0	PURG|29942	0	0	0	0	0	83	0
221277_s_at	83480	PUS3	pseudouridylate synthase 3	0	1	PUS3|83480	0	0	175	0	0	0	0
205336_at	5816	PVALB	parvalbumin	0	1	PVALB|5816	0	0	0	0	0	157	0
213325_at	25945	PVRL3	poliovirus receptor-related 3	0	1	PVRL3|25945	0	0	0	0	0	0	62
219428_s_at	11264	PXMP4	peroxisomal membrane protein 4	0	1	PXMP4|11264	0	0	0	0	0	0	189
215517_at	26108	PYGO1	pygopus family PHD finger 1	0	1	PYGO1|26108	0	0	0	0	0	85	0
216748_at	149628	PYHIN1	pyrin and HIN domain family member 1	0	0	PYHIN1|149628	650	76	59	0	0	0	0
211253_x_at	5697	PYY	peptide YY	0	0	PYY|5697	0	0	0	0	0	181	0
207330_at	5858	PZP	pregnancy-zone protein	0	0	PZP|5858	0	0	0	0	0	73	0
212636_at	9444	QKI	QKI, KH domain containing, RNA binding	0	1	QKI|9444	0	0	57	0	0	0	0
220438_at	54814	QPCTL	glutaminyl-peptide cyclotransferase-like	0	0	QPCTL|54814	85	0	0	0	0	0	0
219178_at	79691	QTRTD1	queuine tRNA-ribosyltransferase domain containing 1	0	1	QTRTD1|79691	0	0	0	0	0	0	80
210879_s_at	26056	RAB11FIP5	RAB11 family interacting protein 5 (class I)	0	1	RAB11FIP5|26056	0	0	0	0	0	0	58
218931_at	64284	RAB17	RAB17, member RAS oncogene family	0	1	RAB17|64284	0	0	0	0	0	0	85
207791_s_at	5861	RAB1A	RAB1A, member RAS oncogene family	0	1	RAB1A|5861	0	0	0	0	0	0	57
203885_at	23011	RAB21	RAB21, member RAS oncogene family	1	1	RAB21|23011	0	0	0	0	0	79	0
218186_at	57111	RAB25	RAB25, member RAS oncogene family	0	1	RAB25|57111	0	0	0	0	0	102	92
50965_at	25837	RAB26	RAB26, member RAS oncogene family	0	1	RAB26|25837	0	0	171	0	0	0	0
209084_s_at	9364	RAB28	RAB28, member RAS oncogene family	0	1	RAB28|9364	73	0	122	0	0	0	0
208731_at	5862	RAB2A	RAB2A, member RAS oncogene family	0	1	RAB2A|5862	0	0	0	0	0	0	63
204214_s_at	10981	RAB32	RAB32, member RAS oncogene family	0	1	RAB32|10981	102	0	221	0	0	0	0
221819_at	11021	RAB35	RAB35, member RAS oncogene family	0	1	RAB35|11021	1542	66	1175	0	0	0	0
211471_s_at	9609	RAB36	RAB36, member RAS oncogene family	0	1	RAB36|9609	0	0	0	0	0	0	60
219412_at	23682	RAB38	RAB38, member RAS oncogene family	0	1	RAB38|23682	0	0	117	0	0	0	0
205924_at	5865	RAB3B	RAB3B, member RAS oncogene family	0	1	RAB3B|5865	0	0	0	0	0	108	0
213530_at	22930	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1	0	1	RAB3GAP1|22930	0	0	0	0	0	0	109
215782_at	282808	RAB40AL	RAB40A, member RAS oncogene family-like	0	0	RAB40AL|282808	193	0	132	0	0	0	0
219807_x_at	53916	RAB4B	RAB4B, member RAS oncogene family	0	1	RAB4B|53916	87	0	74	0	0	0	0
209089_at	5868	RAB5A	RAB5A, member RAS oncogene family	0	1	RAB5A|5868	0	0	0	0	0	0	74
201156_s_at	5878	RAB5C	RAB5C, member RAS oncogene family	0	1	RAB5C|5878	0	0	61	0	0	0	93
214552_s_at	9135	RABEP1	rabaptin, RAB GTPase binding effector protein 1	0	1	RABEP1|9135	787	0	3472	79	0	0	0
203150_at	10244	RABEPK	Rab9 effector protein with kelch motifs	0	1	RABEPK|10244	55	0	166	0	0	0	0
208640_at	5879	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	0	1	RAC1|5879	3534	162	640	0	0	0	0
207405_s_at	5884	RAD17	RAD17 checkpoint clamp loader component	0	1	RAD17|5884	0	0	0	0	0	0	69
215917_at	642636	RAD21L1	RAD21 cohesin complex component like 1	0	0	RAD21L1|642636	57	0	71	0	0	0	0
200608_s_at	5885	RAD21	RAD21 cohesin complex component	0	1	RAD21|5885	4401	769	435	0	64	0	70
209349_at	10111	RAD50	RAD50 double strand break repair protein	0	1	RAD50|10111	1271	114	2320	53	64	0	0
206066_s_at	5889	RAD51C	RAD51 paralog C	1	1	RAD51C|5889	2323	216	1052	0	0	0	0
210255_at	5890	RAD51B	RAD51 paralog B	0	1	RAD51L1|5890	1172	90	2486	76	0	0	0
209965_s_at	5892	RAD51D	RAD51 paralog D	0	1	RAD51L3|5892	1556	74	1552	0	0	0	0
205024_s_at	5888	RAD51	RAD51 recombinase	0	1	RAD51|5888	754	0	2583	87	0	0	0
205647_at	5893	RAD52	RAD52 homolog, DNA repair protein	0	1	RAD52|5893	2423	271	1084	0	0	0	0
213205_s_at	23132	RAD54L2	RAD54-like 2 (S. cerevisiae)	0	1	RAD54L2|23132	0	0	0	0	0	0	63
204558_at	8438	RAD54L	RAD54-like (S. cerevisiae)	0	1	RAD54L|8438	1207	99	1800	0	0	0	0
201244_s_at	5894	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	0	1	RAF1|5894	1145	123	2595	72	50	62	0
219125_s_at	55974	SLC50A1	solute carrier family 50 (sugar efflux transporter), member 1	0	1	RAG1AP1|55974	58	0	0	0	0	0	0
219830_at	10743	RAI1	retinoic acid induced 1	0	0	RAI1|10743	0	0	62	0	0	0	62
202845_s_at	10928	RALBP1	ralA binding protein 1	0	1	RALBP1|10928	0	0	0	0	0	0	66
213049_at	253959	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1	0	1	RALGAPA1|253959	0	0	210	0	0	0	0
209050_s_at	5900	RALGDS	ral guanine nucleotide dissociation stimulator	1	1	RALGDS|5900	1283	60	2338	0	0	0	0
220338_at	55103	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	0	1	RALGPS2|55103	0	0	0	0	0	0	77
213967_at	138046	RALYL	RALY RNA binding protein-like	0	1	RALYL|138046	269	0	0	0	0	226	0
219661_at	64901	RANBP17	RAN binding protein 17	0	1	RANBP17|64901	1499	167	2197	0	73	0	167
201713_s_at	5903	RANBP2	RAN binding protein 2	0	1	RANBP2|5903	82	0	0	0	0	0	0
202583_s_at	10048	RANBP9	RAN binding protein 9	0	1	RANBP9|10048	0	0	0	0	0	0	66
200833_s_at	5908	RAP1B	RAP1B, member of RAS oncogene family	0	1	RAP1B|5908	0	0	0	0	0	112	0
213280_at	23108	RAP1GAP2	RAP1 GTPase activating protein 2	0	1	RAP1GAP2|23108	0	0	50	0	0	0	59
203911_at	5909	RAP1GAP	RAP1 GTPase activating protein	1	1	RAP1GAP|5909	0	0	0	0	0	0	51
209444_at	5910	RAP1GDS1	RAP1, GTP-GDP dissociation stimulator 1	0	1	RAP1GDS1|5910	551	0	2612	0	0	0	0
218657_at	51195	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	0	1	RAPGEFL1|51195	0	0	50	0	0	0	0
211570_s_at	5913	RAPSN	receptor associated protein of the synapse	0	1	RAPSN|5913	0	0	0	0	0	57	0
203749_s_at	5914	RARA	retinoic acid receptor alpha	0	1	RARA|5914	1792	200	1424	0	0	0	0
208530_s_at	5915	RARB	retinoic acid receptor beta	0	1	RARB|5915	92	0	150	0	0	0	0
204188_s_at	5916	RARG	retinoic acid receptor gamma	0	1	RARG|5916	90	0	69	0	0	0	0
207472_at	57038	RARS2	arginyl-tRNA synthetase 2, mitochondrial	0	0	RARS2|57038	0	0	165	0	0	0	0
202677_at	5921	RASA1	RAS p21 protein activator 1	1	1	RASA1|5921	1030	0	2580	104	104	0	123
206636_at	5922	RASA2	RAS p21 protein activator 2	0	1	RASA2|5922	0	0	0	0	0	0	250
219752_at	8437	RASAL1	RAS protein activator like 1 (GAP1 like)	0	1	RASAL1|8437	230	0	96	0	0	0	74
219167_at	51285	RASL12	RAS like family 12	0	1	RASL12|51285	0	0	0	0	0	56	0
204927_at	8045	RASSF7	Ras association domain family member 7	0	1	RASSF7|8045	0	0	94	0	0	0	0
210335_at	9182	RASSF9	Ras association domain family member 9	0	0	RASSF9|9182	177	0	55	0	0	0	0
220680_at	55225	RAVER2	ribonucleoprotein, PTB-binding 2	0	0	RAVER2|55225	0	0	0	0	0	0	76
202034_x_at	9821	RB1CC1	RB1 inducible coiled-coil 1	0	1	RB1CC1|9821	157	0	0	0	0	0	62
203132_at	5925	RB1	retinoblastoma 1	1	1	RB1|5925	1150	0	3351	401	199	0	148
217301_x_at	5928	RBBP4	retinoblastoma binding protein 4	0	1	RBBP4|5928	0	0	0	0	0	0	176
205169_at	5929	RBBP5	retinoblastoma binding protein 5	0	1	RBBP5|5929	0	0	0	0	0	0	189
201092_at	5931	RBBP7	retinoblastoma binding protein 7	0	1	RBBP7|5931	0	0	0	0	0	63	0
203344_s_at	5932	RBBP8	retinoblastoma binding protein 8	0	1	RBBP8|5932	0	0	0	0	0	0	52
205296_at	5933	RBL1	retinoblastoma-like 1	0	1	RBL1|5933	0	0	0	0	0	0	65
212332_at	5934	RBL2	retinoblastoma-like 2	0	1	RBL2|5934	0	0	0	0	0	0	113
208984_x_at	8241	RBM10	RNA binding motif protein 10	0	1	RBM10|8241	1274	105	1761	62	89	0	68
51228_at	389677	RBM12B	RNA binding motif protein 12B	0	1	RBM12B|389677	79	0	0	0	0	0	78
219286_s_at	64783	RBM15	RNA binding motif protein 15	0	1	RBM15|64783	1066	0	2113	54	61	0	0
203250_at	22828	SCAF8	SR-related CTD-associated factor 8	0	1	RBM16|22828	0	0	0	0	0	0	73
219816_s_at	55147	RBM23	RNA binding motif protein 23	0	1	RBM23|55147	0	0	204	0	0	0	0
218593_at	55131	RBM28	RNA binding motif protein 28	0	1	RBM28|55131	210	0	0	0	0	0	0
219754_at	55285	RBM41	RNA binding motif protein 41	0	1	RBM41|55285	0	0	0	0	0	0	72
205740_s_at	79171	RBM42	RNA binding motif protein 42	0	1	RBM42|79171	89	0	73	0	0	0	0
213718_at	5936	RBM4	RNA binding motif protein 4	0	1	RBM4|5936	0	0	0	0	62	54	0
204097_s_at	51634	RBMX2	RNA binding motif protein, X-linked 2	0	1	RBMX2|51634	0	0	0	0	0	54	0
213762_x_at	27316	RBMX	RNA binding motif protein, X-linked	0	1	RBMX|27316	1545	94	1528	0	72	0	0
210318_at	5949	RBP3	retinol binding protein 3	0	0	RBP3|5949	168	0	256	0	0	0	0
219140_s_at	5950	RBP4	retinol binding protein 4	0	1	RBP4|5950	0	0	0	0	0	53	0
221377_s_at	11317	RBPJL	recombination signal binding protein for immunoglobulin kappa J region-like	0	0	RBPJL|11317	409	0	0	0	0	0	0
211974_x_at	3516	RBPJ	recombination signal binding protein for immunoglobulin kappa J region	0	1	RBPJ|3516	0	0	68	0	0	58	0
208370_s_at	1827	RCAN1	regulator of calcineurin 1	0	1	RCAN1|1827	0	0	0	0	0	60	0
219864_s_at	11123	RCAN3	RCAN family member 3	0	1	RCAN3|11123	0	0	51	0	0	0	67
218352_at	55213	RCBTB1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	0	1	RCBTB1|55213	0	0	0	0	0	0	53
215747_s_at	1104	RCC1	regulator of chromosome condensation 1	0	1	RCC1|1104	0	0	0	0	0	0	93
206203_at	5957	RCVRN	recoverin	0	0	RCVRN|5957	0	0	0	0	0	112	0
209219_at	7936	NELFE	negative elongation factor complex member E	0	1	RDBP|7936	0	0	0	0	0	61	0
210106_at	5959	RDH5	retinol dehydrogenase 5	0	1	RDH5|5959	113	0	0	0	0	0	0
220683_at	50700	RDH8	retinol dehydrogenase 8 (all-trans)	0	0	RDH8|50700	118	0	104	0	0	0	0
212398_at	5962	RDX	radixin	0	1	RDX|5962	0	0	0	0	0	0	58
213520_at	9401	RECQL4	RecQ helicase-like 4	0	1	RECQL4|9401	4326	751	586	0	58	0	0
205091_x_at	5965	RECQL	RecQ helicase-like	0	1	RECQL|5965	0	0	0	0	0	0	60
209752_at	5967	REG1A	regenerating family member 1 alpha	0	0	REG1A|5967	615	0	109	0	0	316	0
205886_at	5968	REG1B	regenerating family member 1 beta	0	0	REG1B|5968	489	0	76	0	0	0	0
205815_at	5068	REG3A	regenerating family member 3 alpha	0	0	REG3A|5068	494	0	78	0	0	0	0
205923_at	5649	RELN	reelin	0	1	RELN|5649	3276	190	715	0	330	0	0
206036_s_at	5966	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	0	1	REL|5966	1819	110	613	0	0	0	0
210300_at	28954	REM1	RAS (RAD and GEM)-like GTP-binding 1	0	1	REM1|28954	171	0	0	0	0	60	0
206617_s_at	5973	RENBP	renin binding protein	0	1	RENBP|5973	252	0	216	0	0	0	0
206367_at	5972	REN	renin	0	0	REN|5972	235	0	72	0	0	213	0
219041_s_at	29803	REPIN1	replication initiator 1	0	1	REPIN1|29803	71	0	62	0	0	0	0
220276_at	79785	RERGL	RERG/RAS-like	0	1	RERGL|79785	67	0	59	0	0	217	0
212920_at	5978	REST	RE1-silencing transcription factor	0	1	REST|5978	0	0	0	0	0	0	166
220570_at	56729	RETN	resistin	0	0	RETN|56729	0	0	0	0	0	282	0
211421_s_at	5979	RET	ret proto-oncogene	0	0	RET|5979	1101	52	1871	0	108	0	0
208070_s_at	5980	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	0	1	REV3L|5980	0	0	0	0	0	0	65
204127_at	5983	RFC3	replication factor C subunit 3	0	1	RFC3|5983	0	0	115	0	0	0	0
207934_at	5988	RFPL1	ret finger protein-like 1	0	0	RFPL1|5988	62	0	145	0	0	158	0
207227_x_at	10739	RFPL2	ret finger protein-like 2	0	1	RFPL2|10739	0	0	0	0	0	117	0
207936_x_at	10738	RFPL3	ret finger protein-like 3	0	0	RFPL3|10738	106	0	198	0	0	0	0
206321_at	5989	RFX1	regulatory factor X1	0	0	RFX1|5989	73	0	71	0	0	0	0
202758_s_at	8625	RFXANK	regulatory factor X associated ankyrin containing protein	0	1	RFXANK|8625	0	0	0	0	0	86	0
210751_s_at	9104	RGN	regucalcin	0	1	RGN|9104	0	0	98	0	0	0	0
203169_at	9827	RGP1	RGP1 homolog, RAB6A GEF complex partner 1	0	1	RGP1|9827	0	0	0	0	0	0	64
210258_at	6003	RGS13	regulator of G-protein signaling 13	0	1	RGS13|6003	0	0	0	0	0	80	0
220334_at	26575	RGS17	regulator of G-protein signaling 17	0	1	RGS17|26575	0	0	243	0	0	0	0
206290_s_at	6000	RGS7	regulator of G-protein signaling 7	0	1	RGS7|6000	1406	142	173	0	76	246	0
206518_s_at	8787	RGS9	regulator of G-protein signaling 9	0	1	RGS9|8787	57	0	0	0	0	0	0
206146_s_at	6005	RHAG	Rh-associated glycoprotein	0	0	RHAG|6005	152	0	90	0	0	0	0
220510_at	57127	RHBG	Rh family B glycoprotein (gene/pseudogene)	0	1	RHBG|57127	0	0	0	0	0	246	0
219554_at	51458	RHCG	Rh family C glycoprotein	0	0	RHCG|51458	0	0	59	0	0	161	0
201453_x_at	6009	RHEB	Ras homolog enriched in brain	1	1	RHEB|6009	2693	142	1033	50	0	0	0
200059_s_at	387	RHOA	ras homolog family member A	1	1	RHOA|387	760	0	3031	128	0	0	0
212099_at	388	RHOB	ras homolog family member B	0	1	RHOB|388	140	0	0	0	0	0	0
209885_at	29984	RHOD	ras homolog family member D	0	1	RHOD|29984	0	0	0	0	0	56	52
204951_at	399	RHOH	ras homolog family member H	0	1	RHOH|399	769	0	2298	0	0	0	0
212122_at	23433	RHOQ	ras homolog family member Q	0	1	RHOQ|23433	84	0	0	0	0	0	0
222148_s_at	55288	RHOT1	ras homolog family member T1	0	1	RHOT1|55288	0	0	0	0	0	0	78
221647_s_at	60626	RIC8A	RIC8 guanine nucleotide exchange factor A	0	1	RIC8A|60626	0	0	0	0	0	0	58
214700_x_at	55183	RIF1	replication timing regulatory factor 1	0	1	RIF1|55183	0	0	0	0	0	0	72
214811_at	23504	RIMBP2	RIMS binding protein 2	0	1	RIMBP2|23504	0	0	56	0	0	159	0
216184_s_at	22999	RIMS1	regulating synaptic membrane exocytosis 1	0	1	RIMS1|22999	0	0	0	0	0	281	0
206137_at	9699	RIMS2	regulating synaptic membrane exocytosis 2	0	1	RIMS2|9699	0	0	0	0	0	227	0
35685_at	6015	RING1	ring finger protein 1	0	1	RING1|6015	230	0	115	0	0	0	0
218535_s_at	55781	RIOK2	RIO kinase 2	0	1	RIOK2|55781	0	0	0	0	0	0	54
209545_s_at	8767	RIPK2	receptor interacting serine/threonine kinase 2	0	1	RIPK2|8767	154	0	0	0	0	0	0
221215_s_at	54101	RIPK4	receptor interacting serine/threonine kinase 4	0	1	RIPK4|54101	0	0	0	0	0	54	73
209882_at	6016	RIT1	Ras-like without CAAX 1	0	1	RIT1|6016	3698	480	340	0	0	0	0
206154_at	6017	RLBP1	retinaldehyde binding protein 1	0	0	RLBP1|6017	0	0	210	0	0	137	0
204243_at	6018	RLF	rearranged L-myc fusion	0	1	RLF|6018	0	0	0	0	0	0	77
211753_s_at	6013	RLN1	relaxin 1	0	0	RLN1|6013	0	0	0	0	0	53	0
214519_s_at	6019	RLN2	relaxin 2	0	1	RLN2|6019	181	0	322	0	0	74	0
220329_s_at	55005	RMND1	required for meiotic nuclear division 1 homolog	0	1	RMND1|55005	0	0	92	0	0	0	0
201785_at	6035	RNASE1	ribonuclease A family member 1, pancreatic	0	1	RNASE1|6035	0	0	202	0	0	0	0
206111_at	6036	RNASE2	ribonuclease A family member 2	0	0	RNASE2|6036	242	0	160	0	0	0	0
206851_at	6037	RNASE3	ribonuclease A family member 3	0	0	RNASE3|6037	312	0	280	0	0	113	0
219056_at	79621	RNASEH2B	ribonuclease H2 subunit B	0	0	RNASEH2B|79621	0	0	0	0	0	0	58
218761_at	54778	RNF111	ring finger protein 111	0	1	RNF111|54778	0	0	0	0	0	0	54
212742_at	27246	RNF115	ring finger protein 115	0	1	RNF115|27246	0	0	0	0	0	0	51
219021_at	55298	RNF121	ring finger protein 121	0	1	RNF121|55298	0	0	0	0	0	51	0
219263_at	79589	RNF128	ring finger protein 128, E3 ubiquitin protein ligase	0	1	RNF128|79589	115	0	0	0	0	0	60
204040_at	9781	RNF144A	ring finger protein 144A	0	1	RNF144A|9781	238	0	0	0	0	0	0
215596_s_at	26046	LTN1	listerin E3 ubiquitin protein ligase 1	0	1	RNF160|26046	0	0	0	0	0	0	88
220270_at	56163	RNF17	ring finger protein 17	0	0	RNF17|56163	0	0	0	0	0	90	0
219739_at	54546	RNF186	ring finger protein 186	0	0	RNF186|54546	0	0	0	0	0	249	0
213038_at	127544	RNF19B	ring finger protein 19B	0	1	RNF19B|127544	0	0	88	0	0	0	0
219303_at	79596	RNF219	ring finger protein 219	0	1	RNF219|79596	0	0	0	0	0	0	58
218861_at	64320	RNF25	ring finger protein 25	0	1	RNF25|64320	72	0	0	0	0	0	0
205215_at	6045	RNF2	ring finger protein 2	0	1	RNF2|6045	0	0	0	0	0	0	59
220991_s_at	140545	RNF32	ring finger protein 32	0	0	RNF32|140545	240	0	0	0	0	0	0
218704_at	54894	RNF43	ring finger protein 43	0	1	RNF43|54894	2382	229	1149	0	124	0	122
203286_at	22838	RNF44	ring finger protein 44	0	1	RNF44|22838	0	0	0	0	0	0	60
212696_s_at	6047	RNF4	ring finger protein 4	0	1	RNF4|6047	0	0	0	0	0	0	57
203403_s_at	6049	RNF6	ring finger protein (C3H2C3 type) 6	0	1	RNF6|6049	0	0	0	0	0	0	59
221194_s_at	51136	RNFT1	ring finger protein, transmembrane 1	0	1	RNFT1|51136	0	0	0	0	0	0	80
220564_at	55328	RNLS	renalase, FAD-dependent amine oxidase	0	0	RNLS|55328	0	0	0	0	0	0	170
219550_at	64221	ROBO3	roundabout guidance receptor 3	0	1	ROBO3|64221	0	0	119	0	0	0	0
